"gameId","gameDuration","gameVersion","summonerName","summonerLevel","participantId","championName","champExperience","teamPosition","teamId","win","kills","deaths","assists","totalDamageDealtToChampions","totalDamageTaken","g_5","g_6","g_7","g_8","g_9","g_10","g_11","g_12","g_13","g_14","g_15","g_16","g_17","g_18","g_19","g_20","g_21","g_22","g_23","g_24","g_25"
KR_6387528703,2105,"13.4.494.1549",롤로노아 김동현,213,1,DrMundo,17800,TOP,100,False,5,7,6,19034,58390,1766,2229,2707,3006,3276,3596,3920,4187,5167,5444,5830,6212,6739,7098,7242,7587,8338,8656,9217,9864,10175
KR_6387528703,2105,"13.4.494.1549",H4VE,208,2,Nidalee,14117,JUNGLE,100,False,3,8,7,18722,36940,1525,1851,2049,2362,2726,2948,3257,3464,4313,4762,5089,5772,6105,6263,6385,6812,7090,7572,8158,8588,8781
KR_6387528703,2105,"13.4.494.1549",알아서하는사람,197,3,Akshan,14808,MIDDLE,100,False,1,12,5,15050,29071,1418,1561,1887,2068,2277,3130,3524,3723,4069,4218,4522,4771,5233,5569,5769,6108,6497,6779,7506,7719,7945
KR_6387528703,2105,"13.4.494.1549",트위치 TV 빈신,211,4,Tristana,15466,BOTTOM,100,False,13,7,1,27033,22614,1922,2345,2655,3001,4099,4751,5228,5442,5970,6093,6358,7260,7635,8024,8349,8746,9206,9524,10216,10716,10873
KR_6387528703,2105,"13.4.494.1549",FaitRever,377,5,Annie,12570,UTILITY,100,False,0,5,16,11478,18282,1307,1446,1620,1760,2212,2516,2711,2845,3174,3349,3510,3946,4171,4372,4711,4891,5147,5342,5802,6075,6216
KR_6387528703,2105,"13.4.494.1549",이멕멕,290,6,Draven,20832,TOP,200,True,13,1,6,48183,14270,2092,2990,3935,4379,4959,5937,6317,6854,8313,8603,8824,9589,9851,10326,11780,12053,12379,13422,13838,14197,14457
KR_6387528703,2105,"13.4.494.1549",잉대몽,280,7,RekSai,16822,JUNGLE,200,True,8,9,11,17789,40975,1917,2458,3030,3541,3841,4334,4594,5268,5756,5998,6217,6453,6665,6928,7176,7551,7846,8107,8419,8723,9165
KR_6387528703,2105,"13.4.494.1549",예리한 플레이,111,8,Leblanc,15642,MIDDLE,200,True,7,1,7,24301,23662,1625,1938,2399,2882,3395,3933,4140,4599,4881,5394,5740,6163,6620,7024,7282,7459,7675,7917,8088,8211,8561
KR_6387528703,2105,"13.4.494.1549",승욱신,322,9,Lulu,12577,UTILITY,200,True,0,5,24,3380,16792,1362,1507,2001,2180,2355,2892,3290,3773,3948,4449,4594,4769,4978,5198,5464,5794,5969,6225,6380,6746,7011
KR_6387528703,2105,"13.4.494.1549",Envirous,363,10,Xayah,16359,BOTTOM,200,True,11,6,7,40317,27384,1531,1676,2662,2889,3232,3582,4162,4878,5135,6029,6352,6592,6937,7799,8520,8862,9344,9572,9932,10650,11294
KR_6387546918,2306,"13.4.494.1549",detroitt,33,1,Vayne,20903,TOP,100,True,4,10,9,31407,34762,1217,1479,1891,2013,2277,2825,2993,3605,4643,4781,5070,5397,5734,6004,6332,6741,7329,7861,8563,8909,9094
KR_6387546918,2306,"13.4.494.1549",정글에핀꽃,78,2,Warwick,17950,JUNGLE,100,True,6,13,18,22871,61536,1779,1986,2294,2517,2719,2965,3407,3800,4093,4315,4438,4590,5032,5409,5531,5893,6161,6393,6696,6818,6941
KR_6387546918,2306,"13.4.494.1549",신대는 강남,346,3,Kassadin,23040,MIDDLE,100,True,19,5,5,43320,44098,1455,1598,1976,2298,2604,2884,3355,3757,3978,4554,4818,5653,6775,7009,7132,7436,8150,8377,8562,9131,9267
KR_6387546918,2306,"13.4.494.1549",엄빠한테담배걸림,152,4,Varus,19324,BOTTOM,100,True,12,9,12,28072,24647,2360,2793,4532,4891,5224,5409,6003,6231,6416,7045,7167,7531,9216,9538,10008,10359,11056,11601,11828,12210,12577
KR_6387546918,2306,"13.4.494.1549",안심등심채끝살,489,5,Ashe,13816,UTILITY,100,True,6,12,24,20791,27966,1596,1765,2430,2564,2704,2858,3055,3313,3808,4043,4213,4659,4894,5188,6152,6292,6638,6883,7093,7304,7444
KR_6387546918,2306,"13.4.494.1549",뉴진스화이팅,377,6,Irelia,20093,TOP,200,False,10,8,11,34186,46144,1824,2184,2393,3111,3472,3876,4894,5252,5417,5984,6922,7623,8540,8963,9717,9971,10713,10886,12199,12724,13146
KR_6387546918,2306,"13.4.494.1549",PirusAndCrips,177,7,Sejuani,15338,JUNGLE,200,False,3,8,18,18076,46369,1682,2018,2187,2598,2850,3132,3440,3778,4001,4434,4820,5020,5416,5915,6326,6642,6956,7389,7706,8239,8397
KR_6387546918,2306,"13.4.494.1549",맨유갈바에는자살,118,8,Nunu,14700,MIDDLE,200,False,12,7,9,36596,34264,2709,3356,3596,4214,4547,4782,5066,5269,5685,6306,6786,6964,7512,7649,8037,8165,8397,9096,9294,9716,9853
KR_6387546918,2306,"13.4.494.1549",the KING 박민근,49,9,Tristana,15893,BOTTOM,200,False,18,9,7,39033,36954,2339,2767,2903,3662,4130,4598,4900,5708,6236,7493,8155,8707,9254,9986,10821,11247,11404,12051,12433,13478,13776
KR_6387546918,2306,"13.4.494.1549",비키라마쫌,157,10,Lux,11770,UTILITY,200,False,5,15,15,22400,23769,1691,2036,2232,2438,2629,2799,2939,3698,3914,4245,4530,4731,5131,5656,5959,6201,6342,6532,6672,7181,7413
KR_6387600670,1782,"13.4.494.1549",러블리 쥬호,282,1,KSante,10746,TOP,100,False,0,14,4,11911,36816,1350,1473,1756,2101,2366,2593,2987,3109,3336,3694,3900,4023,4234,4519,4788,4910,5235,5476,5598,5742,5864
KR_6387600670,1782,"13.4.494.1549",신용각,259,2,MasterYi,12406,JUNGLE,100,False,4,12,6,8353,34279,1718,1926,2181,2499,2792,3032,3289,3481,3886,4229,4547,4670,6303,6844,7153,7275,7789,8010,8452,8575,8997
KR_6387600670,1782,"13.4.494.1549",로밍갈거야,153,3,Diana,14197,MIDDLE,100,False,12,8,6,24399,27961,1419,1581,1723,2015,2197,2378,2540,2831,2973,4197,4374,4805,5016,5767,5953,6208,7055,7275,8424,8589,8732
KR_6387600670,1782,"13.4.494.1549",대가리 챙겨라,325,4,Ezreal,14589,BOTTOM,100,False,11,9,8,25736,25990,1259,1494,1836,2293,2549,3749,3934,4729,5261,6052,6474,7130,7616,8319,8699,8925,9201,9344,9748,9982,10104
KR_6387600670,1782,"13.4.494.1549",로밍안갈꺼야,73,5,Xerath,13781,UTILITY,100,False,6,7,18,32040,21064,1141,1275,1410,1544,1775,2351,2535,3083,3281,3872,4226,4978,5381,5943,6116,6410,6943,7188,7561,7764,9937
KR_6387600670,1782,"13.4.494.1549",촌놈하고는,399,6,Yone,20526,TOP,200,True,24,3,8,58083,37547,1870,2337,2718,3185,3476,4153,4546,5866,6374,6857,8218,8669,9365,9637,10762,11925,12352,13045,14628,15620,16645
KR_6387600670,1782,"13.4.494.1549",흑우호조사,95,7,Sejuani,14212,JUNGLE,200,True,2,9,17,10605,32990,1382,1505,1762,2059,2493,2900,3198,3578,3705,3896,4519,4951,5211,5823,6038,6344,6616,6855,7089,7372,7905
KR_6387600670,1782,"13.4.494.1549",혜 짐,151,8,Azir,14069,MIDDLE,200,True,8,7,1,18554,25076,1417,1599,1859,2141,2403,3087,3504,3868,4488,4611,4783,4986,5261,6048,6185,6970,7580,7758,7939,8349,9166
KR_6387600670,1782,"13.4.494.1549",소지닝,340,9,Kaisa,13734,BOTTOM,200,True,9,9,6,15350,25987,1873,2177,2471,2668,2994,3130,3604,3831,4199,4596,5557,5887,6141,6894,7624,8092,8295,8831,9274,9967,10555
KR_6387600670,1782,"13.4.494.1549",쓰 고,141,10,Karma,14319,UTILITY,200,True,7,5,17,16694,26263,1577,1732,2079,2533,2822,3002,3330,3856,4041,4370,4724,4896,5836,6132,6454,6841,6986,7338,7639,8380,8893
KR_6387624059,2348,"13.4.494.1549",블루레드다처먹음,65,1,Trundle,18973,TOP,100,True,1,14,10,18508,47388,1048,1339,1547,1836,2043,2508,2867,3010,3265,3453,3835,4340,4560,4928,5238,5905,6592,6854,7158,7587,8120
KR_6387624059,2348,"13.4.494.1549",sonkim77,43,2,Viego,16884,JUNGLE,100,True,7,7,9,13489,37373,1413,1606,1820,2042,2165,2525,2663,2995,3117,3477,3940,4253,5578,6051,6198,7212,7334,7661,8028,8380,8718
KR_6387624059,2348,"13.4.494.1549",롤 닉넴할거있어,57,3,Tristana,17960,MIDDLE,100,True,2,13,8,13114,36523,1924,2067,2382,2679,2913,3197,3361,3567,3802,4089,4451,4716,4838,5163,5376,5729,6064,6378,6876,6999,7163
KR_6387624059,2348,"13.4.494.1549",clean krystal,160,4,Ezreal,20136,BOTTOM,100,True,25,8,8,76070,35981,1968,2520,2733,3128,3504,4411,4988,5201,5562,6676,7158,7710,8064,8262,9280,10264,10594,11169,12130,13552,14058
KR_6387624059,2348,"13.4.494.1549",미개친,54,5,Thresh,15388,UTILITY,100,True,2,9,24,20809,39716,1311,1857,1992,2126,2414,2888,3099,3259,3414,4052,4342,4722,5267,5512,5974,6744,6927,7252,7549,7989,8129
KR_6387624059,2348,"13.4.494.1549",캐리전쟁광,66,6,Leblanc,24122,TOP,200,False,17,5,10,54699,46723,1703,2603,2843,3091,3967,4345,5235,5898,6670,7423,7763,8040,9019,10233,10572,11233,11793,12131,12253,12522,12896
KR_6387624059,2348,"13.4.494.1549",보라와 뜨밤을,221,7,Shyvana,20258,JUNGLE,200,False,12,5,8,35536,41211,1370,1611,1914,2081,2359,2523,2924,3496,4364,4536,4888,5206,5641,5934,6240,6762,7903,8145,8476,10028,10333
KR_6387624059,2348,"13.4.494.1549",으니 이게 므야,49,8,Ahri,13386,MIDDLE,200,False,8,5,4,20772,19145,1877,2136,2878,3527,4285,4451,4862,5440,5639,6609,7093,7451,7631,8085,8355,8666,9026,9149,9562,9809,10085
KR_6387624059,2348,"13.4.494.1549",AD Carry Hoony,89,9,Vayne,19968,BOTTOM,200,False,11,12,7,27394,35241,1308,1843,2154,2615,2963,3163,3505,3915,4284,4505,4915,5115,5563,6156,6515,6983,7176,7371,7521,8380,8941
KR_6387624059,2348,"13.4.494.1549",천룡팔부,114,10,Blitzcrank,13512,UTILITY,200,False,2,10,9,9519,38293,1087,1222,1513,1846,2052,2222,3052,3291,3502,3693,3959,4150,4380,4570,4850,5331,5521,5661,5802,5942,6173
KR_6387813325,1886,"13.4.494.1549",라면 좀 끓여라,247,1,Darius,15410,TOP,100,True,2,7,8,12004,32273,1862,2048,2195,2848,3226,3393,3731,4281,4501,5511,5751,5874,6191,6313,6666,6893,7416,7969,8141,8354,8601
KR_6387813325,1886,"13.4.494.1549",서초동영감,187,2,Sylas,17889,JUNGLE,100,True,4,4,12,20013,39534,1727,1874,2199,2503,2851,3156,3375,3607,4194,4675,5037,5185,5450,5870,6150,6593,7545,7800,8097,8435,8973
KR_6387813325,1886,"13.4.494.1549",진짜 찬우,73,3,AurelionSol,20628,MIDDLE,100,True,11,1,9,19469,16941,1517,1738,1959,2568,3118,3339,3635,4057,4376,4665,5368,5540,5714,5871,6189,6646,7292,7651,8433,9145,10219
KR_6387813325,1886,"13.4.494.1549",가던기,399,4,Lucian,17616,BOTTOM,100,True,9,0,7,19981,11311,1438,1638,1875,2290,2434,3082,3427,3682,4036,4491,4907,5149,5602,6353,6539,6675,7081,7461,7931,8299,9274
KR_6387813325,1886,"13.4.494.1549",찹쌀이는불독,122,5,Twitch,11263,UTILITY,100,True,7,4,12,14540,13807,1232,1447,1633,2005,2963,3437,3577,4018,4274,4515,4781,4921,5167,5760,5936,6081,6625,6795,7620,7860,8175
KR_6387813325,1886,"13.4.494.1549",복제마술사,247,6,Shaco,13781,TOP,200,False,4,11,2,24714,22401,1354,1631,2203,2346,2609,3150,3336,3486,3833,4410,4547,4823,5350,6023,6272,6589,6969,7176,7326,7637,8066
KR_6387813325,1886,"13.4.494.1549",I윈터바라기I,210,7,Kayn,13247,JUNGLE,200,False,6,6,5,17419,34939,1463,1837,2227,2439,2577,2989,3553,3703,4171,4448,4696,5402,5750,6778,6986,7503,7835,8220,8462,8781,8903
KR_6387813325,1886,"13.4.494.1549",똑딱이모나미,447,8,Lissandra,13272,MIDDLE,200,False,2,7,3,12136,17118,1297,1670,1970,2239,2441,2681,3107,3529,4030,4225,4488,4702,5010,5216,5618,5824,6219,6404,6796,6947,7132
KR_6387813325,1886,"13.4.494.1549",무적무패김정용,103,9,Chogath,11259,BOTTOM,200,False,4,5,0,12313,26039,1417,1666,2085,2319,2638,3366,3615,4077,4368,4837,5232,5790,6049,6430,6773,7015,7430,7653,8566,8940,9062
KR_6387813325,1886,"13.4.494.1549",박권우사랑해,160,10,Yuumi,10497,UTILITY,200,False,0,4,6,9800,9076,1126,1341,1475,1609,1744,2123,2258,2604,2804,3092,3233,3630,3841,3981,4121,4412,4573,4713,4954,5094,5235
KR_6387839313,1263,"13.4.494.1549",spilt pusher,38,1,Sett,9077,TOP,100,False,0,5,1,6610,18015,1263,1648,1812,2080,2203,2388,2641,2990,3133,3326,3448,3882,4089,4455,4599,4749,5018,0,0,0,0
KR_6387839313,1263,"13.4.494.1549",조용한 챌린저,287,2,LeeSin,7138,JUNGLE,100,False,2,4,2,5795,17796,1478,1670,1888,2194,2513,3056,3263,3639,3958,4224,4482,4780,5298,5678,5870,5993,6225,0,0,0,0
KR_6387839313,1263,"13.4.494.1549",보디가드1호,81,3,Leblanc,9216,MIDDLE,100,False,4,2,5,9181,10329,1880,2474,2708,3050,3271,3640,4084,4331,4847,5457,5618,5927,6294,6604,6943,7215,7380,0,0,0,0
KR_6387839313,1263,"13.4.494.1549",제드의축복,149,4,Caitlyn,7374,BOTTOM,100,False,5,7,1,10116,13653,1416,1724,2300,2443,2786,3383,3968,4090,4453,4659,5076,5498,5997,6225,6452,6610,7106,0,0,0,0
KR_6387839313,1263,"13.4.494.1549",다괜찮아여,163,5,Lux,5928,UTILITY,100,False,2,4,3,7046,9006,1466,1696,1900,2049,2280,2670,2836,3170,3311,3546,3756,4047,4282,4423,4563,5008,5159,0,0,0,0
KR_6387839313,1263,"13.4.494.1549",억까인생17년차,45,6,Pantheon,12003,TOP,200,True,10,0,3,25123,10182,1759,1945,2326,2678,3341,3681,4060,4301,5147,5442,6378,6577,7701,8681,8874,9928,10693,0,0,0,0
KR_6387839313,1263,"13.4.494.1549",봄의 나무,434,7,Maokai,8438,JUNGLE,200,True,3,1,3,2907,15165,1680,2053,2273,2601,2908,3131,3444,3671,4281,4488,4970,5291,5733,6142,6663,6951,7498,0,0,0,0
KR_6387839313,1263,"13.4.494.1549",와이리 찡찡대노,43,8,AurelionSol,9711,MIDDLE,200,True,2,6,3,7202,11157,1441,1622,1804,2028,2366,2645,3103,3408,3665,4046,4322,4864,5309,5892,6128,7045,7780,0,0,0,0
KR_6387839313,1263,"13.4.494.1549",무적무패김정용,103,9,Chogath,9642,BOTTOM,200,True,5,0,3,10055,13379,1292,1478,1813,2416,2579,2976,3623,3928,4243,4790,5212,5515,5775,6226,6668,7439,7981,0,0,0,0
KR_6387839313,1263,"13.4.494.1549",늑대눈알,260,10,Janna,6561,UTILITY,200,True,2,6,7,4688,10444,1107,1322,1836,2000,2175,2379,2575,2809,3064,3300,3610,3846,4106,4777,5132,5398,5807,0,0,0,0
KR_6387855058,1446,"13.4.494.1549",해주자나,244,1,Aatrox,10159,TOP,100,False,2,8,3,13718,25383,1473,1687,1879,2085,2222,2491,2649,2954,3604,3859,4108,4380,4736,5667,6063,6356,6549,6761,7142,7264,0
KR_6387855058,1446,"13.4.494.1549",상꼬사,224,2,Rammus,8200,JUNGLE,100,False,1,5,7,7034,19146,1752,1960,2232,2572,2695,3047,3327,3619,4045,4221,4432,4629,5005,5611,6039,6468,6934,7057,7264,7387,0
KR_6387855058,1446,"13.4.494.1549",포르쉐911S,44,3,Fizz,12494,MIDDLE,100,False,8,2,4,17168,13999,1786,2033,2313,2653,3179,3427,4603,5196,6277,6597,7054,7836,8090,8561,8930,9372,10081,10405,10623,10746,0
KR_6387855058,1446,"13.4.494.1549",레드는주세요,196,4,Kaisa,8100,BOTTOM,100,False,7,5,2,11425,14703,1655,1932,2515,2742,3426,3758,4103,4900,5162,5492,6258,6757,7095,7568,8157,8802,9169,9396,9629,9751,0
KR_6387855058,1446,"13.4.494.1549",응 오빠 안함,30,5,Swain,6856,UTILITY,100,False,0,7,3,8999,16797,1149,1372,1566,1839,1974,2188,2404,2629,2770,3000,3171,3474,3614,3865,4035,4246,4479,4699,4870,5010,0
KR_6387855058,1446,"13.4.494.1549",하루침,247,6,Ornn,12752,TOP,200,True,7,5,10,21028,27375,1738,2352,2740,3121,3878,4266,4874,4997,5281,5452,5820,6242,6470,6642,7085,7458,7889,9120,9341,9991,0
KR_6387855058,1446,"13.4.494.1549",김청석,222,7,Graves,11395,JUNGLE,200,True,2,4,9,8851,22408,1562,1768,2508,2820,3046,3434,3728,4096,4425,4648,4964,5420,5572,6297,6645,7178,7675,8217,8385,9131,0
KR_6387855058,1446,"13.4.494.1549",본쩜z,386,8,AurelionSol,11126,MIDDLE,200,True,4,4,7,8920,11960,1494,1867,2136,2385,2573,2912,3327,3620,3783,3958,4180,4452,4811,5362,5701,6445,6666,7415,7537,8685,0
KR_6387855058,1446,"13.4.494.1549",정글머리부수기,535,9,Xayah,11404,BOTTOM,200,True,14,2,7,28253,9345,1389,1816,2582,2879,3265,3584,4214,4515,4822,5378,5626,6874,7248,8209,8547,10729,11291,12448,12648,13946,0
KR_6387855058,1446,"13.4.494.1549",지m412,315,10,Rakan,10040,UTILITY,200,True,0,3,18,5710,13206,1045,1208,1621,1825,2067,2238,2630,2967,3184,3463,3660,4240,4465,4742,4915,5177,5486,6195,6371,6973,0
KR_6387990762,2429,"13.4.494.1549",I3laize,348,1,Sejuani,19066,TOP,100,True,1,7,15,26711,44393,1643,1822,2070,2276,2560,2701,2955,3402,3552,3910,4270,4556,4900,5141,5298,5665,6115,6488,6675,6877,7154
KR_6387990762,2429,"13.4.494.1549",용타는사람,500,2,LeeSin,21320,JUNGLE,100,True,12,4,13,26597,36381,1676,1863,2198,2987,3164,3536,3795,4407,4646,5445,5824,5985,6679,7279,7955,8188,8685,8912,9285,9408,9766
KR_6387990762,2429,"13.4.494.1549",니엄마랑똑닮았다,244,3,Zoe,18620,MIDDLE,100,True,5,10,9,37913,33863,1394,1749,2305,2699,2919,3195,3361,3588,3809,4084,4438,4659,4976,5147,5435,5672,7225,7375,7579,7701,8046
KR_6387990762,2429,"13.4.494.1549",묵도박사,108,4,Vayne,18409,BOTTOM,100,True,9,3,12,43656,29584,1550,1876,2539,3408,3763,4154,4491,4915,5192,5500,5763,6189,6576,7070,7269,7588,9119,9530,9653,9792,10109
KR_6387990762,2429,"13.4.494.1549",이분법적논리오류,127,5,Blitzcrank,14433,UTILITY,100,True,2,8,20,12580,34552,1028,1212,1442,1795,2044,2204,2437,2655,2817,3081,3221,3361,3606,4461,4632,4807,5415,5555,5697,5853,5994
KR_6387990762,2429,"13.4.494.1549",riun1776,306,6,Aatrox,19735,TOP,200,False,6,7,11,39738,50713,1305,1718,1882,2412,2577,2925,3284,3511,3710,4019,4414,4761,4883,5117,6206,6328,6456,6775,7423,7616,8088
KR_6387990762,2429,"13.4.494.1549",요한이입니다,31,7,Rammus,15324,JUNGLE,200,False,0,8,14,11626,45480,1474,1692,1910,2046,2359,2732,2939,3162,3552,3864,3987,4225,4502,4740,5030,5349,5481,5748,6039,6172,6509
KR_6387990762,2429,"13.4.494.1549",포르쉐911S,44,8,Kassadin,22366,MIDDLE,200,False,13,5,9,42749,56295,1692,1893,2302,2902,3143,3612,3914,4273,4973,5281,5605,5825,6121,6481,6898,7126,7248,8018,8616,9157,9934
KR_6387990762,2429,"13.4.494.1549",DAHLIIA,414,9,Jhin,18465,BOTTOM,200,False,12,2,10,37426,15155,1606,1785,2008,2430,2835,3111,3464,3747,4136,5100,5816,6061,6546,6752,7162,7528,7686,7906,8887,9060,9419
KR_6387990762,2429,"13.4.494.1549",원진노예1호,300,10,Rakan,14182,UTILITY,200,False,0,7,18,10946,25259,1154,1310,1486,1676,1897,2096,2322,2462,2723,3115,3440,3581,3742,3882,4073,4213,4354,4494,4783,4984,5174
KR_6388035976,2311,"13.4.494.1549",전역전마지막,252,1,Ryze,20477,TOP,100,False,9,6,9,42482,42341,1578,1855,2159,2714,3105,3332,3719,3988,4561,4684,6156,6518,6703,7897,8123,8690,9116,9238,10235,10433,10675
KR_6388035976,2311,"13.4.494.1549",내목숨을아브에,417,2,Nocturne,17559,JUNGLE,100,False,6,11,8,20249,53903,1382,1707,1995,2218,2690,2978,3278,3581,4242,4484,4902,5290,5700,5873,6170,6343,6776,6898,7601,7935,8072
KR_6388035976,2311,"13.4.494.1549",포르쉐911S,44,3,Malphite,18362,MIDDLE,100,False,5,11,5,20884,35080,1660,1993,2240,2770,2997,3472,3821,3976,4177,4372,4597,4748,4996,5527,5811,6128,6536,6963,7385,7713,8275
KR_6388035976,2311,"13.4.494.1549",김치볶음민트초코,47,4,Sivir,19853,BOTTOM,100,False,7,9,12,37411,35807,1456,2037,2278,2400,3105,3332,3806,4520,4769,4933,5713,6024,6320,6598,7236,8192,8783,9079,9951,10418,10948
KR_6388035976,2311,"13.4.494.1549",오리콥,206,5,Senna,13530,UTILITY,100,False,7,10,13,21516,25867,1686,1861,2080,2306,2519,2664,3045,3737,4150,4346,5385,5570,5773,6122,6435,6875,7369,7814,7955,8195,8351
KR_6388035976,2311,"13.4.494.1549",Bu산I파k,238,6,Mordekaiser,21661,TOP,200,True,7,4,9,30048,38446,1385,1648,1969,2370,2691,2954,3287,3599,3896,5024,5328,5829,6084,6362,6693,7146,7774,8556,8999,9205,9593
KR_6388035976,2311,"13.4.494.1549",챔프하나만쓴다,82,7,Sylas,20404,JUNGLE,200,True,9,6,11,30375,52711,1629,2033,2318,2441,2653,3057,3534,3956,4665,5836,5971,6362,6684,6975,7246,7671,8053,9305,9594,9906,10635
KR_6388035976,2311,"13.4.494.1549",엘씨티 마카오 강,263,8,Zed,24804,MIDDLE,200,True,19,8,11,58435,39805,1291,1545,1923,2477,2770,3017,3412,3945,5000,5837,6435,6687,7067,7852,8249,9002,9320,10566,11214,11783,12038
KR_6388035976,2311,"13.4.494.1549",아근데진짜정말,220,9,Caitlyn,20034,BOTTOM,200,True,9,8,12,30469,28770,1502,1747,2086,2735,2977,3402,3623,3928,4546,5381,5503,5892,6210,6870,7226,7348,7770,8192,8329,8810,9158
KR_6388035976,2311,"13.4.494.1549",서포터라 괜찮아,114,10,Blitzcrank,15147,UTILITY,200,True,3,8,20,10864,34885,1160,1382,1552,2156,2296,2537,3004,3264,3549,3790,4230,4371,4541,4971,5267,5442,5687,6252,6467,6685,7085
KR_6388067887,1695,"13.4.494.1549",a dull life,267,1,Gnar,11835,TOP,100,False,2,7,1,5693,18402,1131,1301,1465,1991,2198,3032,3169,3466,3742,4072,4292,4650,4988,5298,5484,5766,5978,6107,6443,6636,6856
KR_6388067887,1695,"13.4.494.1549",준재다,67,2,Yuumi,10444,UTILITY,100,False,1,6,10,8695,8852,1366,1678,1832,2007,2221,2355,2592,2802,2962,3156,3336,3567,3748,3888,4209,4499,4680,4977,5138,5278,5418
KR_6388067887,1695,"13.4.494.1549",사기질,48,3,Akali,13444,MIDDLE,100,False,11,7,4,24820,29694,1280,1968,2395,2629,3117,3331,3779,4029,4473,4771,5296,6172,7131,7429,8154,8276,8699,9416,9768,9890,10292
KR_6388067887,1695,"13.4.494.1549",DaIle,109,4,LeeSin,10720,JUNGLE,100,False,6,11,7,13712,29449,1397,2022,2144,2532,2755,3117,3612,3935,4176,4378,5021,5280,5536,5939,6677,6840,7112,7354,7573,7695,7997
KR_6388067887,1695,"13.4.494.1549",나왜영정임스바,374,5,Jhin,10836,BOTTOM,100,False,7,6,5,15876,22633,1741,2264,2603,2866,3002,3258,3408,3776,3997,4246,4533,4761,5058,6274,6447,7106,7233,7600,7722,7845,7967
KR_6388067887,1695,"13.4.494.1549",대지은,508,6,Ashe,16794,TOP,200,True,8,4,6,20070,20179,1717,2081,2757,3118,3576,4240,4509,4891,5168,5518,6271,6543,7199,7580,8051,8294,8479,8840,9055,10141,10749
KR_6388067887,1695,"13.4.494.1549",하마는전설이다,211,7,Nocturne,13064,JUNGLE,200,True,8,7,7,19781,30577,2020,2143,2350,2569,2792,3519,3642,3905,4208,5156,5443,6169,6305,6664,6852,7184,7527,7932,8160,9301,10163
KR_6388067887,1695,"13.4.494.1549",무적인간,93,8,Amumu,11615,UTILITY,200,True,4,5,16,11973,18000,1353,1553,1746,2072,2877,3203,3807,4299,4473,4838,5029,5256,5396,5579,6024,6215,6410,6790,7131,7540,8159
KR_6388067887,1695,"13.4.494.1549",가렌놈,309,9,Caitlyn,15747,BOTTOM,200,True,15,4,9,33465,22534,1950,2258,2737,3254,4317,4713,5549,6114,6269,6987,7464,7830,8280,8522,9399,10107,10618,11340,12258,13532,14243
KR_6388067887,1695,"13.4.494.1549",튜            튼,43,10,Taliyah,10148,MIDDLE,200,True,2,7,7,6682,13093,1201,1377,1565,1720,1863,2071,2313,2531,2653,3051,3223,3346,3468,3604,3798,3970,4513,4635,4835,5173,5815
KR_6388127371,1172,"13.4.494.1549",포크타크,73,1,Jayce,10965,TOP,100,True,8,0,2,12739,6537,2118,2495,2851,3568,4402,4846,5986,6892,7327,8016,8842,9335,9667,10734,11609,0,0,0,0,0,0
KR_6388127371,1172,"13.4.494.1549",New Life work,560,2,JarvanIV,8291,JUNGLE,100,True,8,1,10,8658,15384,1526,2003,2509,2776,3101,3826,4099,5163,5506,6092,6446,6944,7760,8013,8591,0,0,0,0,0,0
KR_6388127371,1172,"13.4.494.1549",용맹했다면OK입니,117,3,Gragas,9784,MIDDLE,100,True,3,0,7,8184,17991,1491,1804,2005,2340,2652,2987,3299,3957,4259,4670,5151,5453,5864,6431,7081,0,0,0,0,0,0
KR_6388127371,1172,"13.4.494.1549",누나오늘참치마요,44,4,Ezreal,8355,BOTTOM,100,True,11,9,10,22883,16912,1759,2658,3712,3876,4212,4481,4826,5300,6472,7134,7537,8265,8462,9419,9744,0,0,0,0,0,0
KR_6388127371,1172,"13.4.494.1549",죽지마요소환사님,443,5,Ashe,6931,UTILITY,100,True,9,5,16,17226,10428,2093,2712,3132,3330,3973,4608,4878,5269,5803,6788,7152,7542,8057,8893,9222,0,0,0,0,0,0
KR_6388127371,1172,"13.4.494.1549",의문의 용사,35,6,Jhin,5808,TOP,200,False,0,9,2,4714,13313,1347,1634,1854,1990,2162,2340,2516,2664,2969,3211,3429,3567,3833,3985,4403,0,0,0,0,0,0
KR_6388127371,1172,"13.4.494.1549",똥사개보면우는새,174,7,FiddleSticks,5374,JUNGLE,200,False,2,10,2,5765,21067,1337,1544,1770,2110,2394,2522,3088,3316,3640,3797,3920,4077,4794,4955,5902,0,0,0,0,0,0
KR_6388127371,1172,"13.4.494.1549",머통령윤석열,254,8,Ziggs,9275,MIDDLE,200,False,1,2,1,11456,9137,1429,1666,1946,2208,2560,2820,3035,3286,3553,3868,4220,4371,4563,5079,5642,0,0,0,0,0,0
KR_6388127371,1172,"13.4.494.1549",제드밴하면겜진다,238,9,Draven,7626,BOTTOM,200,False,8,7,3,15497,14260,1368,1761,2636,3838,4481,4757,5850,6252,7011,8257,8553,8804,9164,9854,10431,0,0,0,0,0,0
KR_6388127371,1172,"13.4.494.1549",진자재지,380,10,Swain,5207,UTILITY,200,False,4,11,8,9191,22000,1426,2051,2464,2808,3153,3353,3961,4101,4466,5276,5476,5740,5955,6096,6431,0,0,0,0,0,0
